date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-07 17:24:24,kayuswity,hannarayliza,0,0,0,"yaelah .. Mana liat BPJS LU ?",,,,1192493011453665280,https://twitter.com/kayuswity/status/1192493011453665280
2019-11-07 17:23:47,Bolokurowo86,motherofstar1,0,0,0,"Itu dalilnya dia aje giring opini paham akun buzzer,kalau nolak karena gk kerjasama dengan bpjs iye ,nolak pasien tu ada hukumnya 2th+200jt paham lu,rumasakit jg gk bodoh amat x",,,,1192492857375903745,https://twitter.com/Bolokurowo86/status/1192492857375903745
2019-11-07 17:22:56,putramanurung,tiwichaan,1,0,0,"Tiwi adalah karyawan BPJS",,,,1192492642967285760,https://twitter.com/putramanurung/status/1192492642967285760
2019-11-07 17:22:54,maulanajati4,,0,0,1,"Ramai-Ramai Bubarkan BPJS, Rakyat Sudah Muak Dipalak Oleh : Maulana Jati https://www.trenopini.com/2019/11/ramai-ramai-bubarkan-bpjs-rakyat-sudah.html?m=1 …",,,,1192492637321744385,https://twitter.com/maulanajati4/status/1192492637321744385
2019-11-07 17:21:59,PKSJaksel,rmol_id,0,0,0,"sama dengan suara PKS, batalkan kenaikan iuran BPJS https://twitter.com/rmol_id/status/1192480586813693952 …",,,,1192492403455746048,https://twitter.com/PKSJaksel/status/1192492403455746048
2019-11-07 17:21:24,muhmmdhasbi,,0,0,0,"Tadi main pubg aku knock dan langsung di revive temen tapi kog lama banget mentang2 aku pake bpjs.",,,,1192492257808506881,https://twitter.com/muhmmdhasbi/status/1192492257808506881
2019-11-07 17:21:13,ihcsandbs,jokowi,0,0,1,"kami hanya ingin masyarakat yg bebas dari segala pungutan pajak dan sejenisnya dan bebas dari Iuran BPJS. Tuan Presiden Mampu mewujudkan itu ?",,,,1192492212954660864,https://twitter.com/ihcsandbs/status/1192492212954660864
2019-11-07 17:19:00,bohong_anti,AzrielFirdaus3,0,2,0,"Yg Naikin BPJS Mereka Itu MANIPULATOR PANCASILA https://twitter.com/azrielfirdaus3/status/1192479826386358273 …",,,,1192491652755181569,https://twitter.com/bohong_anti/status/1192491652755181569
2019-11-07 17:18:59,ArsiantoAndy,makLambeTurah,0,0,0,"Betul Mak setuju banget...BPJS perlu mengupdate data peserta dan memberi solusi bagi ""penunggak"", aku warga Semarang, pengen ikut program UHC yg tanpa iuran, tapi terhambat krn punya tunggakan di BPJS 3juta, ya terpaksa deh aku harus menabung dulu biar bs mbayar hutang ke BPJS.",,,,1192491649143734272,https://twitter.com/ArsiantoAndy/status/1192491649143734272
2019-11-07 17:18:20,sayied_akhmad,,0,0,0,"Sy beli pulsa utk penunjang usaha/pekerjaan sy, tp tetap fleksibel dan tidak mengikat (bebas), klo BPJS..??? Rokok itu kebutuhan sy, jgn usik... http://news.onlineindo.tv/2019/11/07/dirut-bpjs-kesehatan-gak-bisa-mengelak-ini-bukti-hitungan-iuran-jauh-lebih-mahal-ketimbang-pulsa/ …",,,,1192491486736084992,https://twitter.com/sayied_akhmad/status/1192491486736084992
2019-11-07 17:18:20,daengseword,,0,0,0,"Kenapa BPJS & KPK bisa terbentuk? Ini karena para rampok atau koruptor anggaran dgn jaringan mafianya mengobok2 sumber daya dgn rakus. Skrg kita trus ribut. Dan generasi mafia anggaran terus menggasak cari celah... Hancurlah sekalian .....",,,,1192491486643814400,https://twitter.com/daengseword/status/1192491486643814400
2019-11-07 17:17:57,imanis_id,,0,0,0,"Sesedih ini anjing! Rakyat yg gak mampu bayar BPJS bakal di datengin penagih dan gak bisa urus SIM. Bisa2 Rakyat jadi sakit karena mikirin gimana caranya bayar BPJS, terus nunggak, terus didatengin debt collector, yang ribet nanti Pemerintah Lagi! TOLONG PEKA KALIAN BGST!",,,,1192491391277883393,https://twitter.com/imanis_id/status/1192491391277883393
2019-11-07 17:17:17,frankasisi,ustadtengkuzul,0,0,0,"yg milih jokowi tolong jangan mengeluh, bayar dong bpjs, kalo perlu jual organ tubuh kalian untuk bayar utang si jokowi, jadilah pendukung jokowi yg baik, kerja kerja kerja, jangan mengeluh, listrik naik, bbm naik, sembako naik itu demi jokowi pilihan kalian, jadi jangan mengeluh",,,,1192491221010108416,https://twitter.com/frankasisi/status/1192491221010108416
2019-11-07 17:16:21,Yuliaistrikusa1,psi_id,0,1,2,"jika ini ungkapan tanpa rasa kebencian kami sangat salut,tapi ungkapan seperti ini seharusnya lebih layak ditujukan pada presiden yg menaikkan iuran BPJS,menaikkan TDL,menghapus subsidi BBM tapi malah memberi tax amnesty kepada para pengemplang pajak",,,,1192490986670215168,https://twitter.com/Yuliaistrikusa1/status/1192490986670215168
2019-11-07 17:15:54,BPJSTKinfo,oshinnay,0,0,0,"paklaringnya. -Mazid (2/2)",,,,1192490875579879424,https://twitter.com/BPJSTKinfo/status/1192490875579879424
2019-11-07 17:15:54,Aldeyyy1,thaliawlndr,0,0,0,"Pengen jadi presiden skincare ditanggung bpjs biar rakyatrakyatku glowinglowing",,,,1192490872891330560,https://twitter.com/Aldeyyy1/status/1192490872891330560
2019-11-07 17:15:53,BPJSTKinfo,oshinnay,0,0,0,"Pagi, Sahabat. Perihal pengajuan pencairan wajib melampirkan surat paklaring. Jika perusahaan tidak dapat menerbitkan silakan koordinasi dengan HRD perusahaan tersebut agar membuatkan surat keterangan yang menyatakan memang sudah tidak dapat menerbitkan (1/2)",,,,1192490871586865153,https://twitter.com/BPJSTKinfo/status/1192490871586865153
2019-11-07 17:15:37,TanBoonWen1,jokowi,0,0,1,"Turunin dulu iuran BPJS mas bro....bayarin utang negara dulu....tangkap penyiram novel...hutang janji kampanye anda banyak yg blom terpenuhi. Dll...",,,,1192490804725649409,https://twitter.com/TanBoonWen1/status/1192490804725649409
2019-11-07 17:15:24,Exxxga,alamandose,0,0,0,"jangan, soalnya kata temen saya air mata kalau jatuh tidak ditanggung bpjs :)",,,,1192490750191095808,https://twitter.com/Exxxga/status/1192490750191095808
2019-11-07 17:14:52,BingkaruangH,ricky_Hf,0,1,1,"Skrg banyak cebong yg miskin sudah menjerit kenaikan bpjs.. Mampuss dah lu..",,,,1192490612915765248,https://twitter.com/BingkaruangH/status/1192490612915765248
2019-11-07 17:12:23,fuzzzuf,,0,0,0,"Bpjs oh bpjs",,,,1192489991215013888,https://twitter.com/fuzzzuf/status/1192489991215013888
2019-11-07 17:12:05,ZulfikaAria,GunRomli,0,0,5,"Semoga @psi_id juga berani meminta @jokowi membatalkan piala dunia U20,lebih baik subsidi untuk BPJS ,listrik,dll dari pada event yg cuma berapa hari seperti kata para kader PSI",,@psi_id @jokowi,,1192489913028988928,https://twitter.com/ZulfikaAria/status/1192489913028988928
2019-11-07 17:11:50,gede_vanlaere1,FaizAkb17870243,0,0,0,"Sehat itu mahal bro...!! Kalo lu kurang mampu, khan bisa mendaftar sbg masyarakat yg kurang mampu/miskin. Dan bisa mendaftar jadi peserta BPJS BPI",,,,1192489850387218432,https://twitter.com/gede_vanlaere1/status/1192489850387218432
2019-11-07 17:11:50,SurYosodipuro_,,0,0,1,"Percuma Marah ke BPJS, Mereka Cuma Jalankan Putusan Jokowi http://www.repelita.com/percuma-marah-ke-bpjs-mereka-cuma-jalankan-putusan-jokowi/ … lewat @repelitaonline",,@repelitaonline,,1192489850185732096,https://twitter.com/SurYosodipuro_/status/1192489850185732096
2019-11-07 17:11:34,Mentari48586378,,0,0,0,"Anggota DPR Ini Sebut Iuran BPJS Kesehatan Naik, Rakyat Tak Akan Berontak http://dlvr.it/RHqVYK pic.twitter.com/igDcEjOCda",,,,1192489783261483008,https://twitter.com/Mentari48586378/status/1192489783261483008
2019-11-07 17:09:44,IDatJKT,TVMuhammadiyah,0,0,0,"Parah BPJS sampe 300 M",,,,1192489323830140929,https://twitter.com/IDatJKT/status/1192489323830140929
2019-11-07 17:09:06,rudkrnwn_,,0,0,0,"Saran dari gw buat pemerintah untuk cover BPJS. Coba naikin cukai rokok dan pajak buat gula impor yg beredar diIndonesia. Soalnya setau gw gula impor msh blm kena PPN krn status sembakonya. Atau naikin aja Rp.500 utk Petralite/Pertamax untuk mobil. Cuma saran hehehe",,,,1192489161200029696,https://twitter.com/rudkrnwn_/status/1192489161200029696
2019-11-07 17:09:04,opasigit_sgt,kompascom,0,0,0,"Paling enak memang menaikkan besar iuran walau masyarakat jadi korban. Kenapa juga sih gak di analisa secara mendalam dan tuntas sampai akar2nya yg jadi penyebab defisit bpjs itu apa? Haaadeeuuuuh .... Indonesia punya banyak ahli / akademisi yg mampu melakukan analisa ini.....",,,,1192489153063092224,https://twitter.com/opasigit_sgt/status/1192489153063092224
2019-11-07 17:08:21,wufaliang,,1,0,0,"@PartaiSocmed https://www.facebook.com/100000017706173/posts/2769047349772495?d=n&sfns=mo … tum bisa dilihat ini? Hebat juga ibu Ribka Tjiptaning dalam hal memyuarakan BPJS dan praktik dokter sekarang",,@PartaiSocmed,,1192488973001576448,https://twitter.com/wufaliang/status/1192488973001576448
2019-11-07 17:07:40,rio_mr,YongL4dy,0,0,0,"boleh Tau singkatan BPJS itu apa?? https://twitter.com/YongL4dy/status/1190790030890897408 …",,,,1192488802163412992,https://twitter.com/rio_mr/status/1192488802163412992
2019-11-07 17:07:25,disruptionslave,Imajisemu,1,0,0,"Biasanya dapat benefit, seperti bpjs ketenagakerjaan, bpjs kesehatan, uang transport, uang pulsa, tunjangan makan siang, ada gak?",,,,1192488737692741633,https://twitter.com/disruptionslave/status/1192488737692741633
2019-11-07 17:06:59,tiyang_boyo,,0,0,1,"'Debt Collector' BPJS Kesehatan: Bergaji 25% dari Tunggakan http://detik.id/60Y1E0",,,,1192488629253197824,https://twitter.com/tiyang_boyo/status/1192488629253197824
2019-11-07 17:06:46,ikbal_cayung,jokowi,0,0,0,"Ibu kota yang sumber akal sehat, BPJS murah, sembako murah, hidup aman, nyaman, dan lain lain https://twitter.com/jokowi/status/1192330701376389120 …",,,,1192488576329515008,https://twitter.com/ikbal_cayung/status/1192488576329515008
2019-11-07 17:06:17,KustiarSandy,BPJSKesehatanRI,0,0,0,"Min yang ngak mau ikutan bpjs.. di denda berapa?",,,,1192488452136136705,https://twitter.com/KustiarSandy/status/1192488452136136705
2019-11-07 17:05:58,LanggananBPJS,,0,1,0,"Pada dasarnya ya saya tidak ingin menjadi duri dari bunga mawar yang telah kau pegang, singkatnya sih begitu",,,,1192488373832675328,https://twitter.com/LanggananBPJS/status/1192488373832675328
2019-11-07 17:05:29,SurYosodipuro_,,0,0,1,"BPJS Naik, Anwar Hafid: Negara Gagal Urus Kesehatan Masyarakat http://www.repelita.com/bpjs-naik-anwar-hafid-negara-gagal-urus-kesehatan-masyarakat/ … lewat @repelitaonline",,@repelitaonline,,1192488253565227008,https://twitter.com/SurYosodipuro_/status/1192488253565227008
2019-11-07 17:05:06,urbunnyjk,cwwwq,1,0,0,"munyuk avanza, klub ayam gnti bpjs sponsornya",,,,1192488155049418753,https://twitter.com/urbunnyjk/status/1192488155049418753
2019-11-07 17:05:05,kontakBRI,kontakBRI,0,0,0,"melalui unit kerja atau diperoleh melalui kantor BPJS TK 2. Kartu keanggotaan BPJS -TK (KJP/kartu peserta Jamsostek) 3. Kartu Tanda Penduduk (KTP) 4. Fotocopy Kartu Keluarga 5. Surat berhenti kerja, dan fotokopi surat keterangan berhenti kerja dari perusahaan (2)",,,,1192488150817312769,https://twitter.com/kontakBRI/status/1192488150817312769
2019-11-07 17:04:47,kontakBRI,kontakBRI,0,0,0,"Selamat pagi Bapak. Terima kasih atas kesediaan Bapak menunggu. Bapak dapat melakukan pencairan BPJS Ketenagakerjaan dengan mengunjungi kantor BRI terdekat kecuali kantor Teras BRI membawa dokumen : 1. Formulir BPJS Ketenagakerjaan 5 (Form 5) yang dapat dicetak (1)",,,,1192488074980184064,https://twitter.com/kontakBRI/status/1192488074980184064
2019-11-07 17:04:26,SurYosodipuro_,,1,4,9,"Mau dong jd debt colector BPJS... Gede gajinya... Misal tunggakan cuma 100rb perorang... 15juta x 100rb x 25% =375 M Kalo total debt colector 5rb org.. Lumayanlah dpt 75jt perbulan... Kalo rata2 yg nunggak cuma 1.5 jt jiwa... Gaji tetep 7.5jt diatas UMR nih",,,,1192487987172364289,https://twitter.com/SurYosodipuro_/status/1192487987172364289
2019-11-07 17:04:13,TanBoonWen1,Entow1j4y4,0,0,0,"BPJS: Boneka Pinokio Jelmaan Syetan https://twitter.com/Entow1j4y4/status/1192364326167830528 …",,,,1192487932831117312,https://twitter.com/TanBoonWen1/status/1192487932831117312
2019-11-07 17:02:45,SurYosodipuro_,,0,1,4,"Mau ngeles gimana sie klo gaji didapat dari 25% tunggakan. 'Debt Collector' BPJS Kesehatan: Bergaji 25% dari Tunggakan https://www.cnbcindonesia.com/news/20190928082531-4-102844/debt-collector-bpjs-kesehatan-bergaji-25-dari-tunggakan …",,,,1192487566970212352,https://twitter.com/SurYosodipuro_/status/1192487566970212352
2019-11-07 17:02:04,SeraphimArchie,Bolokurowo86,1,0,0,"Boy, semua rumah sakit ""negeri"" pasti kerjasama sama BPJS",,,,1192487394735296512,https://twitter.com/SeraphimArchie/status/1192487394735296512
2019-11-07 17:00:32,Just_Ayiex,dayatia,1,0,0,"klo jd dirut BPJS, jgn lupain dok gundi yaa... *kaboorrr*",,,,1192487007315869698,https://twitter.com/Just_Ayiex/status/1192487007315869698
2019-11-07 16:59:19,newchanissa888_,,0,0,0,"Bpjs oh bpjs",,,,1192486702209626112,https://twitter.com/newchanissa888_/status/1192486702209626112
2019-11-07 16:58:22,idaharjuno90,932425857kLBG33,0,0,2,"Harapannya membongkar jgn hanya utk mengancam. Tp jika memang ada permainan, ya harus diluruskan tanpa menunggu ada kejadian spt bpjs",,,,1192486461922103296,https://twitter.com/idaharjuno90/status/1192486461922103296
2019-11-07 16:57:18,Daniel82531318,imadya,0,0,0,"yg jelasnya semua di gaji pake uang rakyat ndro...dan yg di sakiti rakyat yg bkin kalian naik itu rakyat yg gaji kamu rakyat...bpjs naik...knapa gaji para pejabat smuanya ga di potong aja 20% ...ini gaji yg ckup2 makan di skiti lagi.",,,,1192486194749165568,https://twitter.com/Daniel82531318/status/1192486194749165568
2019-11-07 16:57:07,linuxxxubuntu,kandargalang,0,0,0,"nutupin pengobatan penyakit kronik kali om yang paling menguras uang bpjs",,,,1192486145600286720,https://twitter.com/linuxxxubuntu/status/1192486145600286720
2019-11-07 16:55:51,MDaudD,BPJSKesehatanRI,0,0,0,"ngomongin iklas, itu Direksi BPJS iklas gak gajinya dipotong 90%. Namanya juga lagi defisit ???",,,,1192485827579801600,https://twitter.com/MDaudD/status/1192485827579801600
2019-11-07 16:55:06,kandargalang,linuxxxubuntu,1,0,0,"Ya Pemerintah...apalagi BPJS itu langsung dibawa koordinasi Presiden ..ibaratnya Presiden lah komisarisnya.. yg bertanggung jwb.. disini manajemen BPJS itu sendiri juga bobrok.. dana masuk bkn sedikit lhoo, tapi hbs tuk pengeluaran operasional dan gaji2 honor mrk sebagian besarya",,,,1192485641570811905,https://twitter.com/kandargalang/status/1192485641570811905
2019-11-07 16:54:53,linuxxxubuntu,kandargalang,0,0,0,"bpjs itu program yg pasti akan defisit krn premi tdk mengikuti keekonomian. besaran premi awal bpjs terbentuk rekomendasi IDI ama keputusan resmi pemerintah juga jauh beda. tinggal skrng pemerintah mau nutupin defisit apa kagak",,,,1192485584163356672,https://twitter.com/linuxxxubuntu/status/1192485584163356672
2019-11-07 16:54:52,DesaKita2,Maghf1rah,0,1,0,"Logikanya Fadli Zon ini sungguh menyedihkan! Dah jelas BPJS Kesehatan itu baju barunya PT. Askes dan BPJS Ketenagakerjaan itu baju barunya PT. Jamsostek. Anggota Dewan kok sadarnya lambat, dari awal dah bisa ketebak. Mana mungkin JKN bisa dikelola Perusahaan Asuransi? -malu2in https://twitter.com/Maghf1rah/status/1192213327105216515 …",,,,1192485581948739584,https://twitter.com/DesaKita2/status/1192485581948739584
2019-11-07 16:54:41,damayansyah17,,0,0,0,"Polemik BPJS. Tdk ada tolak ukur yg akurat, utk si miskin dan si kaya. Beban iuran terendah masih trasa ckup berat utk si miskin, jika kesehatan masyarakat di jamin oleh negara. Lantas bgaimana amanah UUD bisa d... https://www.facebook.com/1786941897/posts/10211984543407385/ …",,,,1192485536583147520,https://twitter.com/damayansyah17/status/1192485536583147520
2019-11-07 16:54:23,BPJSKesehatanRI,denirfan,0,0,0,"Salam Sehat Bapak/Ibu. Dengan senang hati. DM sudah saya terima, silahkan lanjutkan interaksi melalui DM. Terima Kasih. :) -tr",,,,1192485457956724739,https://twitter.com/BPJSKesehatanRI/status/1192485457956724739
2019-11-07 16:54:13,edoyulianto85,BalADEva_,0,0,1,"Asuransi mana mas yg mau 42rb sbulan slain bpjs?",,,,1192485415908806656,https://twitter.com/edoyulianto85/status/1192485415908806656
2019-11-07 16:53:51,TanBoonWen1,w_runturambi,0,0,1,"BPJS: Boneka Pinokio Jelmaan Syetan.",,,,1192485323974029319,https://twitter.com/TanBoonWen1/status/1192485323974029319
2019-11-07 16:53:50,Savega09169739,,0,0,0,"Radikal -kpk- BPJS... Isu tutup isu.. tp tetep bpjs naik..KPK dilemahkan.. novel diabaikan.",,,,1192485321310527490,https://twitter.com/Savega09169739/status/1192485321310527490
2019-11-07 16:53:42,BPJSTKinfo,IndrasSusanto,0,0,0,"Malam, Sahabat. Perihal pengajuan pencairan dapat dilakukan melalui bank SPO yang bekerja sama seperti bank Mandiri, BRI, BNI, BJB, BTN dan Bukopin. -Mazid",,,,1192485286707548160,https://twitter.com/BPJSTKinfo/status/1192485286707548160
2019-11-07 16:53:40,49_taufik,zarazettirazr,0,0,1,"mimin kalo sakit terus k RS pake bpjs atau InHealth ? jawab min, sekalian tanyain gaji dirut bpjs brp ? brp yg d makan uang rakyat untuk kesembuhannya",,,,1192485279149391872,https://twitter.com/49_taufik/status/1192485279149391872
2019-11-07 16:53:06,AgusSal20448330,Y_Hidayat_,0,0,1,"Mungkin ada perbedaan penanganan antara satu tempat dgn tempat lainnya karena faktor oknum, misalnya..Klaim bpjs akibat kecelakaan sama seperti yg dicuitkan akun ""Tutup botol"". Jadi pembiayaan ditanggung jasa raharja sampai btas limit 25 jt. Kelebihannya ditanggung bpjs.",,,,1192485137809727489,https://twitter.com/AgusSal20448330/status/1192485137809727489
2019-11-07 16:51:52,linuxxxubuntu,kandargalang,1,0,0,"berarti kesalahan ke pemerintah bukan ke pengelola bpjs. pengelola bpjs juga pusing",,,,1192484825061609472,https://twitter.com/linuxxxubuntu/status/1192484825061609472
2019-11-07 16:51:28,M_Zhack_Saleh,,0,0,0,"Benar apa yg dikatakan ibu anggota DPR ini tentang Rumah Sakit, Dokter, Perawat, BPJS, Pelayanan Kesehatan yg diskriminatif dll. Seharusnya anggota DPR itu seperti ibu ini, benar2 menyuarakan apa yg menjadi kesulitan rakyat kecil selama ini dala... https://www.facebook.com/100000689803186/posts/2848107118555587/ …",,,,1192484724779843584,https://twitter.com/M_Zhack_Saleh/status/1192484724779843584
2019-11-07 16:50:52,kandargalang,linuxxxubuntu,2,0,0,"Kewajiban Pemerintah melalui APBN untuk.menutupi Defisit.. BPJS itu bkn Asuransi ..itu Jaminan Sosial Kesehatan yg merupakan kwjbn negara.. emang asas gotong royong .. cuma sifatnya tdk menghadalakn 100% Peserta dr peserta mandiri. kekurangan2 itulah yg hrs ditutupi Pemerintah.",,,,1192484572962779137,https://twitter.com/kandargalang/status/1192484572962779137
2019-11-07 16:50:45,Arief324787,dektampu,1,0,0,"kita patungan saja bu kirim betina itu ke RSJ. BPJS sudah tak sanggup utangnya udah gede",,,,1192484545045528576,https://twitter.com/Arief324787/status/1192484545045528576
2019-11-07 16:50:37,AliMans19887449,jokowi,0,0,0,"BPJS aja pak, dimanapun ibu kotanya percuma kalau rakyat masih menjerit soal kebutuhan pokok makin meroket",,,,1192484513353367552,https://twitter.com/AliMans19887449/status/1192484513353367552
2019-11-07 16:50:35,anggakrisss,,0,0,0,"Nggak pernah daftar BPJS Kesehatan, tp tiba² dapat surat Peserta BPJS Kesehatan atas nama diriku. Emang semua warga negara wajib ikut program ini?",,,,1192484503408635904,https://twitter.com/anggakrisss/status/1192484503408635904
2019-11-07 16:50:15,deamaghf,,0,1,2,"Sehat itu mahal Jangan lupa pake bpjs.",,,,1192484420118138882,https://twitter.com/deamaghf/status/1192484420118138882
2019-11-07 16:49:46,Ronal_Perdana,,0,0,0,"BPJS naik 100%, Radikal, Dana Desa,trus kartu Indonesia kerja gmna realisasi?sembako?...Ah sudahlah..",,,,1192484296080027648,https://twitter.com/Ronal_Perdana/status/1192484296080027648
2019-11-07 16:49:18,BPJSKesehatanRI,enggale_,0,0,0,"Salam Sehat ibu. Saya bantu pengecekan datanya melalui DM, agar kerahasiaan data peserta terjaga, bisa diinformasikan melalui DM : - Nomor NIK KTP, - Nama lengkap, - Tanggal lahir. Terima kasih. :) -tr",,,,1192484181076398080,https://twitter.com/BPJSKesehatanRI/status/1192484181076398080
2019-11-07 16:48:47,Sijo_su,nhboni,0,0,0,"iya, bbrpa pengguna aktif BPJS berpendapat spt itu, cuma pada sebel dg tata kelola yg blm oke",,,,1192484051208175619,https://twitter.com/Sijo_su/status/1192484051208175619
2019-11-07 16:48:18,Julie307,Y_Hidayat_,0,0,0,"Astagfirullah... BPJS buat yg sehat aja yaa...?? Smg lekas sembuh pk @Y_Hidayat_ & putrinya... @KemenkesRIhttps://twitter.com/Y_Hidayat_/status/1192401755033591811 …",,@Y_Hidayat_ @KemenkesRIhttps,,1192483928512192512,https://twitter.com/Julie307/status/1192483928512192512
2019-11-07 16:48:04,BPJSKesehatanRI,Icha_Marlina8,0,0,0,"FKTP sudah bisa mengetahui FKRTL/rumah sakit mana saja yang memiliki kompetensi yang dibutuhkan. Daftar fasilitas kesehatan yang sudah bekerja sama dengan BPJS Kesehatan bisa cek melalui link https://faskes.bpjs-kesehatan.go.id/aplicares/#/app/peta … . Terima kasih :) . -ra (4/4)",,,#,1192483870127452161,https://twitter.com/BPJSKesehatanRI/status/1192483870127452161
2019-11-07 16:48:04,BPJSKesehatanRI,Icha_Marlina8,0,0,0,"peserta dalam memperoleh layanan di RS sesuai dengan : 1. Kompetensi 2. Jarak 3. Tipe RS ( Tipe D, C, B dan A ) dan 4. Kepastian RS tujuan rujukan berdasarkan kebutuhan medis pasien. Saat peserta datang ke Fasilitas Kesehatan Tingkat Pertama (FKTP), (3/4)",,,,1192483868575555585,https://twitter.com/BPJSKesehatanRI/status/1192483868575555585
2019-11-07 16:48:03,BPJSKesehatanRI,Icha_Marlina8,0,0,0,"pemeriksaan lebih lanjut, maka dokter difaskes tk I yang akan memberikan surat rujukan ke Rumah sakit. Saat ini berlaku sistem rujukan online. Sistem Rujukan Online JKN-KIS adalah digitalisasi proses rujukan berjenjang untuk kemudahan dan kepastian (2/4)",,,,1192483867073998848,https://twitter.com/BPJSKesehatanRI/status/1192483867073998848
2019-11-07 16:48:03,BPJSKesehatanRI,Icha_Marlina8,0,0,0,"Salam Sehat Ibu Icha. Untuk alur pemeriksaan dilakukan difaskes tingkat I yang sudah tertera dikartu peserta JKN-KIS. Jika pihak faskes tingkat I tidak bisa menangani karena keterbatasan alat-alat atau tidak ada dokter specialis yang harus dilakukan (1/4)",,,,1192483865526296576,https://twitter.com/BPJSKesehatanRI/status/1192483865526296576
2019-11-07 16:47:52,macan_jaya,DPR_RI,0,0,0,"Sedih melihatnya kesalahan bpjs dari awal Tapi akibatnya ditimpakan kerakyat",,,,1192483820227792897,https://twitter.com/macan_jaya/status/1192483820227792897
2019-11-07 16:47:50,RinjaniJB,EDDYSANTRI,2,11,28,"Karena anggota DPR RI jaminan kesehatannya dicover Jasindo inhealth, maka ketika datang ke rumah sakit AW langsung disambut sangat baik. Sementara peserta BPJS bagaimana ? Tak usahlah sampai disambut, yg penting ditanggapi dan dilayani. Itu sudah ! Bisa @BPJSKesehatanRI ?",,@BPJSKesehatanRI,,1192483810631241729,https://twitter.com/RinjaniJB/status/1192483810631241729
2019-11-07 16:47:28,telompahslewah,RadioElshinta,2,3,4,"Dana desa di tilep dengan segala cara.. difisit BPJS rakyat di tekan sedemikian rupa.... #koplak",,,#koplak,1192483717047963649,https://twitter.com/telompahslewah/status/1192483717047963649
2019-11-07 16:46:58,cumaakunku,LubisM4rg4n4,0,0,0,"Untuk kecelakaan di jalan raya, asuransinya ditanggung Jasa Raharja, Askes/BPJS tidak menanggung.. Jadi apabila mengalami kecelakaan di jalan silakan mengurus asuransi di jasa raharja melalui rekomendasi dokter/RS dan Kepolisian",,,,1192483592728928256,https://twitter.com/cumaakunku/status/1192483592728928256
2019-11-07 16:46:56,Hapri512,,0,0,0,"Alhamdulillah.. dgn disahkan nya kenaikan Iuran BPJS kita, Semoga Negara dan Pejabat nya semakin makmur",,,,1192483583929094145,https://twitter.com/Hapri512/status/1192483583929094145
2019-11-07 16:45:01,BPJSKesehatanRI,Bhilenk,0,0,0,"DM sudah saya terima, interaksi akan dilanjutkan via DM ya. Terima Kasih :) . -ra",,,,1192483102410461184,https://twitter.com/BPJSKesehatanRI/status/1192483102410461184
2019-11-07 16:44:23,AvisDaVinci,ustadtengkuzul,0,0,0,"perasaan rakyat kecil BPJS nya gratis, mang bayar ya...",,,,1192482942800429056,https://twitter.com/AvisDaVinci/status/1192482942800429056
2019-11-07 16:44:17,kimboriii,kenapalucky,1,0,0,"Loket bpjs",,,,1192482919035498497,https://twitter.com/kimboriii/status/1192482919035498497
2019-11-07 16:44:00,Gino_vaneli,YohanesPatty2,0,0,0,"Masih kalah dong sama gajinya direktur BPJS",,,,1192482845941354501,https://twitter.com/Gino_vaneli/status/1192482845941354501
2019-11-07 16:42:43,widysaaja,arjaniefa,1,0,0,"Setahu saya sebagian besar klinik di Jogja melayani BPJS dan bs jadi faskes utama",,,,1192482522711511045,https://twitter.com/widysaaja/status/1192482522711511045
2019-11-07 16:41:26,Alie290888,psi_id,0,0,0,"Klo Ah*g yg buat pasti di dukung , pokok nya asal Anies tolak.. Batalkan kenaikan bpjs karena tetep ngantri lama , #STOPPARKIRDITROTOAR",,,#STOPPARKIRDITROTOAR,1192482199200681984,https://twitter.com/Alie290888/status/1192482199200681984
2019-11-07 16:41:03,EMM21902320,,0,0,0,"Rumah Nawacita Minta Jokowi Batalkan Kenaikan Iuran BPJS Kesehatan Kelas 3 https://rmol.id/amp/2019/11/07/409329/Rumah-Nawacita-Minta-Jokowi-Batalkan-Kenaikan-Iuran-BPJS-Kesehatan-Kelas-3- …",,,,1192482103692185600,https://twitter.com/EMM21902320/status/1192482103692185600
2019-11-07 16:40:17,Nana73320448,GunRomli,1,0,0,"yg defisin negara om..... coba berani cek ngak rApbn... bpjs......",,,,1192481910267744257,https://twitter.com/Nana73320448/status/1192481910267744257
2019-11-07 16:40:05,arjaniefa,widysaaja,1,0,0,"jogja klinik yang melayani bpjs dimana kak? boleh info? makasih sebelumnya",,,,1192481862565842945,https://twitter.com/arjaniefa/status/1192481862565842945
2019-11-07 16:40:01,WartaEkonomi,,0,0,0,"Menkes Upayakan Iuran BPJS Kelas III Disubsidi - Warta Ekonomi https://www.wartaekonomi.co.id/read255485/menkes-upayakan-iuran-bpjs-kelas-iii-disubsidi.html …",,,,1192481844723236864,https://twitter.com/WartaEkonomi/status/1192481844723236864
2019-11-07 16:39:52,kafara666,,0,0,0,"Listrik naik wajar. Bbm naik? Gk naik w bilang mah.. Pajak naik? Wajar Tapi bpjs naik 100 persen?? Tolong digagalkan jgn cari panggung, sengaja di loloskan agar buat ngatain pemerintah cacat.. gila itu",,,,1192481808115326976,https://twitter.com/kafara666/status/1192481808115326976
